"row ID","UF","nome","educação sem instrução","renda","Prediction (pobreza)","pobreza"
"Row963_Row2004_Row260","BAHIA","Manoel Vitorino",79.17995067859353,862.3890802514987,69.77526858023455,72.49415254401686
"Row964_Row3342_Row5188","SÃO PAULO","Guaraçaí",58.366816376369655,2019.1662775399811,30.60765449729645,22.564369483302357
"Row965_Row5335_Row2467","PARÁ","Curuçá",73.5119867419962,911.9063083044099,65.35662434002958,75.67577841003603
"Row966_Row4540_Row4083","RIO GRANDE DO SUL","Boa Vista do Incra",60.04462374703601,1966.5249022701266,32.80945596321569,29.601506828022707
"Row967_Row904_Row742","CEARÁ","Choró",75.43196909501889,653.587879906617,72.53734657168258,79.79555550337263
"Row968_Row334_Row2317","PIAUÍ","Várzea Grande",54.166681364690646,2330.13281805256,20.879224699969868,27.325016118368566
"Row969_Row4512_Row4164","RIO GRANDE DO SUL","Ametista do Sul",70.64496716172673,1978.5448791697265,38.61122790900214,39.187205682212635
"Row970_Row3481_Row5075","SÃO PAULO","Luís Antônio",57.96451358398792,2444.0361992033336,20.378859361212847,22.535397803635234
"Row971_Row5121_Row947","GOIÁS","Santa Fé de Goiás",65.80457662642053,1828.6947545654211,39.359047066367495,21.988251555687146
"Row972_Row5034_Row2350","MATO GROSSO","Araguaiana",65.76860286074229,1614.8907057038662,44.36955109267267,35.32925781553745
"Row973_Row4713_Row3929","RIO GRANDE DO SUL","Mata",72.26007066850784,1440.3079216984486,52.2038820629023,39.85442623726029
"Row974_Row4166_Row3337","PARANÁ","Saudade do Iguaçu",69.17736920263343,2201.8000178866478,32.51527093786233,30.432470890337484
"Row975_Row1398_Row2756","PARAÍBA","Sapé",76.39892012044706,989.5387175651964,65.18691527575596,69.44004770945013
"Row977_Row358_Row5521","TOCANTINS","Araguaína",52.59413379599205,2662.1544232463198,12.16357656902693,32.75015198714914
"Row978_Row4169_Row3343","PARANÁ","Sertanópolis",61.110942134560645,2409.065875633165,23.007824478312465,17.037083677925047
"Row980_Row557_Row1133","MARANHÃO","Matões",82.88703582692119,848.1363682551382,72.23853315225345,74.76211189028318
"Row981_Row3750_Row5397","SÃO PAULO","São Bernardo do Campo",43.706065707736656,3925.951128807324,-22.677363380945494,16.126901261529465
"Row982_Row4742_Row4168","RIO GRANDE DO SUL","Porto Alegre",39.54038445054657,4921.856590698192,-48.50373079295234,14.74105575397249
"Row983_Row4935_Row4289","RIO GRANDE DO SUL","Ubiretama",69.48018946285585,2037.6471668437173,36.55187098885332,18.722433300300104
"Row984_Row4216_Row4429","SANTA CATARINA","Apiúna",69.17994408399844,2708.717375546909,20.588168416290472,11.465884561130213
"Row986_Row4676_Row3920","RIO GRANDE DO SUL","Ibiaçá",65.64260925142379,2987.931004888178,11.987384491560846,11.28528692371502
"Row989_Row155_Row5545","TOCANTINS","Chapada de Areia",71.70435172434925,1139.732638601378,58.95791783269462,59.5854125498509
"Row990_Row3737_Row5278","SÃO PAULO","Santo Antônio do Aracanguá",55.001206063515866,2179.466676399713,24.903660355515257,17.500833168683883
"Row992_Row1596_Row2887","PERNAMBUCO","São José do Belmonte",73.445723556692,1121.5581456849318,60.385144282949845,66.23363475140832
"Row993_Row2643_Row1527","MINAS GERAIS","Mendes Pimentel",74.59716513033766,1215.768715653197,58.82914818131134,54.05053584392188
"Row996_Row1283_Row2761","PARAÍBA","Juripiranga",80.50796945992391,841.7130944035936,71.02409358606333,72.24909324475152
"Row997_Row3800_Row4918","SÃO PAULO","Tietê",54.30621944127287,2959.973784117524,6.138149207907162,15.2178336174196
"Row998_Row4571_Row4090","RIO GRANDE DO SUL","Canoas",49.89966429274635,3073.2829832092893,0.9424288418359623,17.580149121154072
"Row999_Row2081_Row205","BAHIA","Santo Estêvão",72.40421540599155,1290.8467475896953,55.803683220120405,60.238811048561146
"Row1000_Row877_Row757","CEARÁ","Croatá",75.14205036352062,576.4333061702465,74.18650373623649,80.36182402252095
"Row1001_Row2192_Row1799","MINAS GERAIS","Arcos",55.60346704556457,2302.166677537833,22.362031215852717,19.97466984106449
"Row1002_Row1189_Row2606","SÃO PAULO","Amparo",71.22666660635595,728.0284052082045,68.37178808408157,72.73729332020407
"Row1003_Row3605_Row5045","SÃO PAULO","Piracaia",61.314368291176095,2982.8798517128034,9.621826051487133,22.112938734978
"Row1004_Row1195_Row2612","PARAÍBA","Arara",82.56102752006393,938.4858260985733,69.92533562162583,64.9418825662229
"Row1006_Row2462_Row2189","MINAS GERAIS","Iraí de Minas",68.60032626162999,2206.291408668336,32.07835732495857,26.55889231748303
"Row1007_Row674_Row3085","PIAUÍ","Itaueira",78.92468242042051,1258.8027021692126,60.30049409111616,63.166004664606476
"Row1008_Row961_Row734","CEARÁ","Lavras da Mangabeira",72.35030997824526,992.2519718871787,62.79915657089498,69.98434688724426
"Row1009_Row1315_Row3673","MINAS GERAIS","Mesquita",49.12692828668492,2090.0462811136936,23.63601717786709,30.892843894612156
"Row1010_Row3701_Row3574","PARANÁ","Congonhinhas",71.32373032582264,1494.9564883200067,50.38045192451641,46.49190987319326
"Row1012_Row2880_Row1958","MINAS GERAIS","São José da Varginha",67.4480212146503,1765.7907993075312,41.78261922523675,33.20943502521473
"Row1013_Row560_Row1245","MARANHÃO","Miranda do Norte",67.91617015987724,1249.0644065060865,54.210740667362025,68.39149921103363
"Row1014_Row4478_Row4489","SANTA CATARINA","São José",41.33870988905026,3673.280525966084,-18.09048546801634,8.478020467144802
"Row1016_Row4170_Row3348","PARANÁ","Siqueira Campos",65.55757992224166,2301.902793892732,28.08192434704568,25.44858221128957
"Row1017_Row3370_Row4847","SÃO PAULO","Indiana",54.4098986098395,2177.906770189825,24.600955627985314,19.444992748640576
"Row1018_Row136_Row2526","PARÁ","Anapu",82.41973820143295,1099.7231379157827,66.05006202595874,67.21686758011157
"Row1019_Row266_Row2489","PARÁ","Ponta de Pedras",78.03315763971797,1142.697279123196,62.52090412364702,73.05973145617091
"Row1021_Row2032_Row596","BAHIA","Novo Horizonte",76.06531345125403,890.9084654888319,67.31635270685457,68.83052039975207
"Row1022_Row5423_Row541","BAHIA","Dom Macedo Costa",70.47340959928512,1153.6794683573646,57.92316291207079,62.156769567002044
"Row1023_Row4267_Row4476","SANTA CATARINA","Camboriú",61.2475303805426,2853.099019994823,12.637412585925489,12.753236880869302
"Row1024_Row4314_Row4668","SANTA CATARINA","Içara",58.65870055395547,2552.7143191236823,18.21995335970562,13.76700204996007
"Row1027_Row4521_Row4049","RIO GRANDE DO SUL","Barão do Triunfo",82.39858815376394,1350.4887132097585,60.13700465212197,48.990781448563844
"Row1028_Row1440_Row2860","PERNAMBUCO","Belo Jardim",71.95421936590131,1267.2268824843093,56.10119787022617,54.445648545459846
"Row1033_Row1582_Row2943","PERNAMBUCO","Sairé",80.91440852900939,976.1955622393988,68.092801834451,60.07238264632015
"Row1034_Row2432_Row1913","MINAS GERAIS","Fernandes Tourinho",71.4959533980158,1126.782267806668,59.143039765419374,52.28748891015376
"Row1035_Row3726_Row3553","PARANÁ","Diamante D'Oeste",73.33821051392854,1489.459380938553,51.66612392882644,45.675885677129834
"Row1036_Row2071_Row614","BAHIA","Santa Maria da Vitória",73.3621472070256,1146.5568039650775,59.74891264214076,63.905691474768076
"Row1037_Row2199_Row1838","MINAS GERAIS","Ataléia",79.7434137954457,1077.0215566674124,65.0480504137985,59.90772432118962
"Row1038_Row1046_Row790","CEARÁ","Viçosa do Ceará",78.31945669623369,812.5504191155602,70.4541269023497,80.12880052048791
"Row1039_Row3109_Row3648","RIO DE JANEIRO","Seropédica",56.582072421801115,2041.543003193287,29.05664705666794,30.257089254418226
"Row1040_Row2040_Row606","BAHIA","Paripiranga",78.34334086877064,958.2342575107052,67.03966150623572,68.48259375004695
"Row1041_Row3989_Row3516","PARANÁ","Mandaguaçu",60.44976692851088,2427.163818531405,22.202434703550296,14.102180180408823
"Row1042_Row5416_Row349","BAHIA","Capela do Alto Alegre",76.99539229382697,945.3298532792974,66.56959732657342,61.19810928269621
"Row1043_Row1535_Row2944","PERNAMBUCO","Nazaré da Mata",65.50464200663303,1276.8958041765131,52.1716004619744,58.5788158003582
"Row1044_Row1764_Row4760","SERGIPE","Nossa Senhora das Dores",75.09163550548136,1054.5217724137378,62.907375152874536,65.71961990010776
"Row1045_Row1353_Row2632","PARAÍBA","Princesa Isabel",73.95829785766729,1288.6911667561158,56.74645437966334,53.221095145821906
"Row1047_Row792_Row3176","PIAUÍ","Pavussu",81.5063586545417,680.3234983404496,75.39492796118574,72.29990257491401
"Row1048_Row2739_Row2134","MINAS GERAIS","Perdões",61.46291610923457,2343.584544289484,24.750739359019242,30.93737775123485
"Row1052_Row3652_Row5017","SÃO PAULO","Salto",49.10401640168936,3006.249297221501,2.0631355514805136,13.185992720460327
"Row1053_Row2730_Row2108","MINAS GERAIS","Pedralva",69.23544635612508,1887.9144436435845,39.934839622088326,44.52397387520833
"Row1055_Row394_Row5434","TOCANTINS","Silvanópolis",67.5420134559819,1557.151475082332,46.7461897612177,53.552840605843144
"Row1056_Row1013_Row3687","RIO GRANDE DO NORTE","Água Nova",67.33467011332496,798.1494191861342,64.48771300039438,74.98919613684853
"Row1057_Row3646_Row4997","SÃO PAULO","Sagres",59.86488975931785,2060.045723147476,30.505592954347023,25.710326557982768
"Row1058_Row3897_Row3466","PARANÁ","Cafeara",65.40094333944182,1909.7211647748886,37.22067892142922,21.679855316880232
"Row1059_Row5059_Row2276","MATO GROSSO","Cuiabá",45.556748604355136,3967.9036224608976,-22.602276803649687,20.0074930031165
"Row1061_Row229_Row2551","PARÁ","Santana do Araguaia",71.34731039445536,1418.0510399256289,52.20369579645241,57.44953908589021
"Row1062_Row3496_Row4915","SÃO PAULO","Matão",52.98382900606694,3197.9314341648524,-0.22043204498893942,15.689683046555515
"Row1063_Row5179_Row1053","GOIÁS","Formosa",57.51540489861824,2583.101137502357,16.84864834636226,33.01327405183194
"Row1064_Row586_Row1340","MINAS GERAIS","São João do Paraíso",72.15215822547441,972.7633070515376,63.14401663209653,70.7118578712289
"Row1065_Row4838_Row4387","RIO GRANDE DO SUL","Senador Salgado Filho",69.1022450792815,2023.9958027612383,36.65616859671113,22.852128028170725
"Row1066_Row1812_Row503","BAHIA","Piatã",80.7571024491602,867.4324139429823,70.56187954743899,69.69022843793012
"Row1067_Row3933_Row3236","PARANÁ","Ibaiti",66.58441703366172,2739.095368809149,18.383486934746827,33.802878757011825
"Row1069_Row1828_Row424","BAHIA","Aratuípe",75.21493360252325,1049.8523637927071,63.088027235066576,69.03963685900675
"Row1072_Row4380_Row4702","SANTA CATARINA","Monte Carlo",74.77496488243298,1524.4253678999635,51.66801832186712,44.34096495462463
"Row1073_Row471_Row1208","MARANHÃO","Anajatuba",76.19474270944798,843.0582065773452,68.51663892832732,75.26580765686838
"Row1074_Row2375_Row1632","MINAS GERAIS","Delfinópolis",59.65633315378982,2142.174417502556,28.453260751750257,25.46526149727451
"Row1076_Row3040_Row823","ESPIRITO SANTO","Pinheiros",70.64704417298596,1717.7998042784475,44.74817098816237,39.26222067508253
"Row1077_Row4511_Row4163","RIO GRANDE DO SUL","Amaral Ferrador",77.39714059988104,1567.4495456976852,52.16072508918158,35.903661369913
"Row1078_Row874_Row729","CEARÁ","Banabuiú",74.07815216269813,851.4769318127452,67.1036049791157,74.70545667577684
"Row1079_Row1809_Row383","BAHIA","Antônio Cardoso",77.352726905307,1087.0023297454395,63.44092704010386,65.42439836083321
"Row1080_Row208_Row2477","PARÁ","Floresta do Araguaia",78.69104432729671,1094.3808182444693,64.03549659839942,69.81337034132443
"Row1081_Row645_Row3000","PIAUÍ","Bonfim do Piauí",81.56330351484118,905.7786805756267,70.1222914886917,63.62625019125697
"Row1082_Row1897_Row513","BAHIA","Coração de Maria",74.00215782398575,1029.903672475925,62.86131595103676,68.67340076774352
"Row1083_Row470_Row1132","MARANHÃO","Matinha",70.44309276910022,1035.3597686795097,60.6900137645832,74.97097995964457
"Row1084_Row1954_Row317","BAHIA","Itajuípe",73.01845720900107,1258.17333496399,56.92511735325634,56.47621529763542
"Row1085_Row3569_Row4994","SÃO PAULO","Rubinéia",56.816830220870344,2102.7346985908644,27.75145958529783,18.49410940068031
"Row1088_Row3323_Row4888","SÃO PAULO","Flórida Paulista",61.51698085037701,1988.037200486281,33.14837333602218,21.588914401079727
"Row1089_Row25_Row3867","RONDÔNIA","Alto Paraíso",77.16460674038555,1733.6908782187256,48.11532426543467,44.63958375901128
"Row1090_Row1317_Row2586","PARAÍBA","Nova Palmeira",76.14690587039944,927.5445457983657,66.50108106414167,62.65330937608718
"Row1092_Row3617_Row5161","SÃO PAULO","São José do Rio Preto",45.1313602693717,3631.7577277872774,-14.936397281370006,10.76657881519801
"Row1093_Row152_Row5542","TOCANTINS","Carrasco Bonito",76.1463383186976,900.9923007944465,67.12557230705175,76.49992389505995
"Row1094_Row1381_Row2734","MARANHÃO","São Bento",80.91593446102382,1285.5219868168492,60.81472957981812,59.49279608215943
"Row1095_Row799_Row3183","PIAUÍ","Piracuruca",76.10509743360936,1063.9754897508526,63.26664344441217,65.62644802142351
"Row1096_Row4909_Row4185","RIO GRANDE DO SUL","Toropi",69.9782401939719,1504.8686000572407,49.37488958888226,31.521962315958262
"Row1097_Row4795_Row901","GOIÁS","Goiânia",42.84487289390113,4286.643539478854,-31.65936241129633,15.172984129473278
"Row1099_Row4051_Row3313","PARANÁ","Piraquara",63.146284023280714,2035.6412832387962,32.963396467498974,26.052785100503172
"Row1100_Row4006_Row4475","SANTA CATARINA","Benedito Novo",61.68583054346729,2499.4413568936498,21.21113134718194,11.563327664084433
"Row1101_Row4049_Row3285","PARANÁ","Paula Freitas",65.80993825067442,2050.0761666098656,34.152664061468876,39.9695688629085
"Row1102_Row1_Row3858","RONDÔNIA","Cacoal",62.18529434846016,2434.8045691837274,23.018832257670873,32.041003304902354
"Row1104_Row3702_Row3419","PARANÁ","Conselheiro Mairinck",62.08695747548445,1764.929036475183,38.72563506028723,37.165385077294616
"Row1105_Row5505_Row2267","MATO GROSSO DO SUL","Bela Vista",63.54180094665318,2030.0350838991635,33.32234696960164,47.90609470613482
"Row1106_Row4242_Row4582","SANTA CATARINA","Coronel Freitas",62.64679541695668,2924.345438745965,11.764051120607448,12.418949723734315
"Row1107_Row186_Row2781","PARAÍBA","Sossêgo",81.28065528519808,777.1671811535217,72.98648613802717,71.11446386034463
"Row1110_Row5439_Row4180","RIO GRANDE DO SUL","Tiradentes do Sul",71.87407414654787,2040.7347950990188,37.853309407006556,27.435585156714538
"Row1111_Row5073_Row2310","MATO GROSSO","Juara",69.68246003276653,2112.475100521786,34.90715316100235,30.051053123783568
"Row1112_Row1098_Row3841","RIO GRANDE DO NORTE","Macau",66.0409435383182,1649.4041929031914,43.71371741478307,44.25349558318604
"Row1113_Row1020_Row3810","RIO GRANDE DO NORTE","Governador Dix-Sept Rosado",73.89476521540183,1036.224949195926,62.650922543101075,62.2935838989015
"Row1115_Row4035_Row3468","PARANÁ","Nova Prata do Iguaçu",64.16395548284804,2375.771167534365,25.543739129655414,26.063086936218383
"Row1116_Row366_Row5526","TOCANTINS","Augustinópolis",66.91235789217926,1409.3412407383935,49.86297851102009,59.466719582181796
"Row1117_Row2843_Row1871","MINAS GERAIS","São João da Mata",70.06538804371748,1696.0967347156572,44.925007165215355,28.92188508468775
"Row1118_Row1148_Row3801","RIO GRANDE DO NORTE","Vila Flor",73.87277642514886,1086.3305527127354,61.45923551062064,73.45019277918887
"Row1120_Row5437_Row4076","RIO GRANDE DO SUL","Doutor Maurício Cardoso",69.37996232902077,1903.5032899041519,39.650961502419236,27.999927888048447
"Row1121_Row546_Row3731","RIO GRANDE DO NORTE","Patu",71.64109435294104,1122.7180023965698,59.321989705145484,59.952460586119855
"Row1122_Row3616_Row5039","SÃO PAULO","São José do Rio Pardo",53.1020224507225,2742.4096837415404,10.566570493116217,19.70096908121445
"Row1123_Row3818_Row4971","SÃO PAULO","Ubirajara",62.59328664533268,1844.907370798288,37.13425035459811,23.4740051204654
"Row1124_Row3029_Row877","ESPIRITO SANTO","Venda Nova do Imigrante",61.212276756362684,2455.7847015335865,21.9666216889895,24.041937137618056
"Row1125_Row5215_Row1121","GOIÁS","Montividiu do Norte",73.02786867413906,933.0371684071052,64.5814963484431,60.842690432880715
"Row1126_Row2347_Row1785","MINAS GERAIS","Coqueiral",68.29035803140724,1653.0815473433026,44.91835240822244,40.5841199590589
"Row1129_Row918_Row670","CEARÁ","General Sampaio",80.3725250518508,1022.8498027236515,66.68391018601426,71.3253334799264
"Row1131_Row4738_Row4161","RIO GRANDE DO SUL","Poço das Antas",67.05153651207799,2724.820386174032,18.987527876643497,11.142698306815163
"Row1132_Row3360_Row5008","SÃO PAULO","Ibitinga",56.98353932946121,2658.4320120383186,14.770699690967952,14.45686190550429
"Row1133_Row2460_Row1457","MINAS GERAIS","Guarará",70.66305568792937,1511.60345219835,49.60949334641864,35.063156364630416
"Row1134_Row3676_Row3500","PARANÁ","Campina do Simão",76.90797629941794,1231.1703562412222,59.793133702190346,55.791210383810395
"Row1135_Row305_Row2300","MATO GROSSO","Tabaporã",67.14529392641013,1829.496437509461,40.10975696981565,30.302346393964072
"Row1136_Row1322_Row2590","PARAÍBA","Olivedos",70.28871247910946,735.2768734180728,67.66283216096357,71.11335348215164
"Row1137_Row449_Row5438","TOCANTINS","Taipas do Tocantins",77.9271956489275,1069.1204213151568,64.19146346901115,70.23592366579501
"Row1138_Row2286_Row2051","MINAS GERAIS","Cássia",67.69951727465168,2323.794714751802,28.796249180834174,21.33434296983741
"Row1139_Row1281_Row3681","PERNAMBUCO","Bom Jardim",71.17275195530964,1952.7018212151625,39.52230629318403,29.447784530831143
"Row1140_Row3680_Row3510","PARANÁ","Campo Largo",58.19692188766916,2583.4041180739678,17.232711034527618,19.084039457032926
"Row1141_Row1675_Row70","ALAGOAS","Major Isidoro",80.21785044049189,1007.9589581043733,66.94553212305306,68.66025746366671
"Row1142_Row4598_Row4383","RIO GRANDE DO SUL","Cotiporã",64.3572801805066,3440.734591246848,0.594406209478592,7.021805237460207
"Row1143_Row79_Row131","AMAZONAS","Autazes",78.6505003119436,1086.11335665835,64.20677090554645,74.17662193730273
"Row1144_Row2655_Row1555","MINAS GERAIS","Monsenhor Paulo",62.95120738539782,1915.6984546896508,35.673869646315474,24.070356470358554
"Row1145_Row1892_Row465","BAHIA","Conceição da Feira",65.9939635802402,1409.1698133976856,49.33985203947879,63.3240559409478
"Row1146_Row2316_Row2068","MINAS GERAIS","Centralina",67.4036919151058,1613.7129921397918,45.3358094379779,32.79337590390133
"Row1147_Row5302_Row1623","MINAS GERAIS","Santana de Pirapama",77.16095778352326,1307.0490286274776,58.15279848359262,46.60001388685974
"Row1148_Row4493_Row4533","SANTA CATARINA","Tigrinhos",68.19568020643969,1901.7713591652039,39.01193597445516,25.777348230428487
"Row1150_Row204_Row2465","PARÁ","Curuá",77.40592179158865,840.7691597622528,69.26572343977185,84.04392915287158
"Row1151_Row959_Row709","CEARÁ","Jati",65.15687674066936,940.5479592953702,59.88678801625258,67.07219933437261
"Row1152_Row5313_Row1212","MARANHÃO","Apicum-Açu",76.72440753713474,1050.0217817283692,63.950482044479244,76.46880432497343
"Row1153_Row1784_Row4713","SERGIPE","Siriri",69.70962570029138,990.9259827274162,61.31460042149055,67.5247114007077
"Row1154_Row3539_Row4944","SÃO PAULO","Rifaina",56.368847040759846,2137.7610076564933,26.670090844906916,24.309036245946515
"Row1156_Row1037_Row779","CEARÁ","Umari",74.22179699317107,763.3619623038005,69.25954435441778,75.30224585496813
"Row1157_Row648_Row3006","PIAUÍ","Cabeceiras do Piauí",78.35037034533366,944.1578567125487,67.37493678637323,69.06954689302982
"Row1158_Row2206_Row1893","MINAS GERAIS","Barra Longa",76.30039974360058,1183.6700495714524,60.56214196428067,55.13767145558677
"Row1161_Row1165_Row3780","RIO GRANDE DO NORTE","Serra do Mel",73.28207436995538,1196.2081591213755,58.53457442845192,66.93071955898367
"Row1162_Row3007_Row846","ESPIRITO SANTO","Itarana",66.40831846478457,2113.20220925249,33.01067838582862,25.339372031006363
"Row1163_Row4297_Row4630","SANTA CATARINA","Faxinal dos Guedes",57.44045994187479,2798.581782330808,11.73502372113073,16.17843188676703
"Row1164_Row3030_Row878","MARANHÃO","Viana",63.60930975932084,1754.3627535090534,39.84811037595659,34.48748558019785
"Row1170_Row2428_Row1900","MINAS GERAIS","Fama",64.43449842755507,1841.594418371127,38.269069220189856,27.749266735974807
"Row1171_Row5466_Row4058","RIO GRANDE DO SUL","Barra do Quaraí",62.31324347436231,1191.0797994349116,52.35911899285601,57.21107181420848
"Row1172_Row870_Row632","CEARÁ","Miraíma",75.95488398828923,736.928758524887,70.8763560351423,82.90485039111384
"Row1173_Row1857_Row468","BAHIA","Buerarema",72.26239359832864,1116.3504614444162,59.82845536805399,64.4955562931866
"Row1174_Row4734_Row3980","RIO GRANDE DO SUL","Nova Alvorada",65.36413900671621,3242.3629495106848,5.840349171411702,15.035068959399332
"Row1175_Row2276_Row2021","MINAS GERAIS","Caratinga",64.48195301708539,2012.6287570209388,34.27159526463958,36.04409501501302
"Row1180_Row2397_Row1854","MINAS GERAIS","Ervália",76.55285257551334,1422.3145609196067,55.09136139255794,42.9823474240211
"Row1183_Row4663_Row4331","RIO GRANDE DO SUL","Horizontina",51.16002547811741,3044.593906752391,2.3409791395204707,11.455348020517473
"Row1184_Row3803_Row4926","SÃO PAULO","Torrinha",60.43808267553082,2623.4463394462423,17.57688459153028,14.305371005893576
"Row1186_Row1057_Row3699","RIO GRANDE DO NORTE","Baraúna",81.06685998706158,1018.5652914108839,67.18328146491831,65.06599878610663
"Row1187_Row958_Row706","MATO GROSSO DO SUL","Jardim",72.3470469426958,989.334341673696,62.86594011128264,70.30531676267474
"Row1188_Row5306_Row2773","PARAÍBA","Livramento",78.30701430970956,736.0169246503557,72.2479411287301,74.11790139452225
"Row1189_Row1849_Row433","BAHIA","Boquira",74.92863054429469,1144.1556017697462,60.70458180391783,62.90022622498424
"Row1190_Row2985_Row808","ESPIRITO SANTO","Colatina",56.7525556274301,2528.126675501817,17.704408608005572,21.650573762578244
"Row1191_Row1273_Row2561","PARAÍBA","Marcação",82.69046243792262,832.9650718847251,72.48270457588615,74.51841657287694
"Row1192_Row3826_Row4986","SÃO PAULO","Urupês",59.8603410072693,2574.639005565168,18.3937745990954,10.481310310813079
"Row1193_Row4052_Row3314","PARANÁ","Pitanga",64.11503110869613,2064.067047637547,32.85055556426487,35.33537994405446
"Row1194_Row672_Row2980","PIAUÍ","Aroazes",77.25884718510015,1024.6737049310343,64.85373262775451,65.09322612684227
"Row1195_Row258_Row2394","MATO GROSSO","Querência",65.89236233063939,2273.870646261945,28.93373172131369,29.354751278436638
"Row1196_Row3145_Row5154","SÃO PAULO","Alumínio",51.57115319896711,2711.8159453254066,10.407767903641727,17.538556299821007
"Row1197_Row1245_Row2648","PARAÍBA","Condado",77.64259415366755,1050.4360144392556,64.4677756976106,61.71126344322761
"Row1198_Row4304_Row4644","SANTA CATARINA","Garopaba",56.0946548642698,2462.6772736559437,18.866901730389188,16.612160166661738
"Row1199_Row628_Row1334","MARANHÃO","São Domingos do Maranhão",76.92322739493524,875.9794391524298,68.1601012642642,74.1201972938063
"Row1200_Row5141_Row1042","GOIÁS","Cabeceiras",68.13467177499157,1454.3266897038088,49.506009524059394,49.90048353744354
"Row1201_Row315_Row2313","MATO GROSSO","Torixoréu",57.4541037706544,1598.9995824685095,39.97095330747126,40.666150247488325
"Row1202_Row1099_Row3824","RIO GRANDE DO NORTE","Jardim de Piranhas",76.22814651046777,1204.9188992480376,60.02064884406377,58.404932033164215
"Row1203_Row2557_Row1741","MINAS GERAIS","Jequitinhonha",75.86559868533894,1310.600205105368,57.32569451031437,57.50484301644693
"Row1205_Row1506_Row2852","PERNAMBUCO","Granito",75.10635221886072,903.3033689945594,66.47423475982717,70.65311949419069
"Row1207_Row2573_Row1767","MINAS GERAIS","Jordânia",74.15024833775973,1302.7079306122387,56.52679740222016,58.625203899121345
"Row1208_Row4810_Row995","GOIÁS","Inaciolândia",67.92034406298664,1807.9686244125585,41.061221575509755,29.632309924634754
"Row1209_Row4861_Row4323","RIO GRANDE DO SUL","São José dos Ausentes",69.47156260366417,1600.6123274461515,46.83105164096592,42.56764140082665
"Row1212_Row3718_Row3547","PARANÁ","Curiúva",73.27020001952283,1520.049177530211,50.907258649902175,40.51743850048785
"Row1213_Row5133_Row1094","GOIÁS","Vila Propício",73.57561437530202,1263.7076459650689,57.11469560256941,52.18918660669729
"Row1214_Row5507_Row2237","MATO GROSSO DO SUL","Porto Murtinho",68.74751713267725,1989.343600405165,37.26797598470132,47.83536119395581
"Row1215_Row4845_Row4193","RIO GRANDE DO SUL","Santo Antônio das Missões",66.78238740203075,1583.4906756736555,45.690358930096636,33.02885643191117
"Row1218_Row1646_Row111","ALAGOAS","Coruripe",72.0198356248853,1255.2675329264905,56.42028447753705,65.19913880995715
"Row1219_Row3858_Row3392","PARANÁ","Altônia",64.53601820198566,1946.741579515716,35.853060032393174,19.55067020415435
"Row1220_Row1681_Row82","ALAGOAS","Novo Lino",83.42891008749204,950.5207183288496,70.14030183207896,77.33536559752288
"Row1221_Row281_Row2411","MATO GROSSO","São José do Xingu",76.93064561587742,2018.7512144205475,41.27310198000305,44.01321519940323
"Row1222_Row3242_Row5200","SÃO PAULO","Campos Novos Paulista",65.27959238906888,1645.725346761173,43.3632692813366,32.11616293003797
"Row1223_Row627_Row3049","PIAUÍ","Floresta do Piauí",82.14025474110312,714.1615863674266,74.96252114229972,68.90451515424633
"Row1224_Row529_Row1258","MARANHÃO","Davinópolis",72.16406983500198,1072.2068666409484,60.810787068535866,67.75312958832934
"Row1225_Row2399_Row1868","MINAS GERAIS","Espera Feliz",72.55321502245923,1535.0389618961926,50.14297389557869,38.44079382059818
"Row1226_Row3553_Row4827","SÃO PAULO","Oriente",49.17701877292567,2290.8288430185253,18.940032707033033,20.644878517831952
"Row1227_Row3182_Row5401","SÃO PAULO","Arujá",51.94665935093313,3205.258928679291,-0.9881975237203875,24.55361693484997
"Row1228_Row4636_Row4134","RIO GRANDE DO SUL","Esmeralda",65.36194793824386,1526.9846367634327,46.20470138670489,40.37722714852032
"Row1230_Row4382_Row4575","SANTA CATARINA","Trombudo Central",57.66631500067405,2813.2388336936365,11.51976105473237,10.435762424550418
"Row1231_Row4351_Row4678","SANTA CATARINA","Laurentino",58.041018210028085,2712.714410314079,14.100342870220722,7.672187718416907
"Row1232_Row5022_Row2217","MATO GROSSO DO SUL","Ivinhema",63.891321483385326,2284.3154709114365,27.539346186485048,24.0110670283228
"Row1233_Row1344_Row2623","PARAÍBA","Poço Dantas",81.24793260982099,735.0432529525513,73.9589470101906,75.6767426613072
"Row1234_Row2534_Row1369","MINAS GERAIS","Itueta",78.52655759948641,1391.830202679691,56.941618549784046,49.9926272574833
"Row1235_Row1962_Row332","BAHIA","Itapebi",78.47216606663466,1008.8284546903013,65.92304465286212,65.57910316816391
"Row1237_Row593_Row1343","MARANHÃO","São José de Ribamar",51.39152351119832,1765.3673320974035,32.57611773749245,50.04287347559598
"Row1238_Row2253_Row1503","MINAS GERAIS","Caetanópolis",62.70286396302191,1907.406873420026,35.72643419418826,30.48425669568661
"Row1239_Row3820_Row3354","PARANÁ","Tamboara",59.2978686859566,1801.682941328468,36.25981324667937,18.789393755763506
"Row1241_Row2301_Row2046","MINAS GERAIS","Carvalhópolis",63.25241729754221,1944.565861043879,35.167468335743806,25.727916494238485
"Row1242_Row3284_Row5291","SÃO PAULO","Cosmópolis",54.4933670558362,2811.996993100699,9.72770419385482,18.215450625357803
